,lang,file,author,work,part,word count
949,greek,texts/flavius_josephus.antiquitates_judaicae.part.1.tess,flavius_josephus,antiquitates_judaicae,1,15687
950,greek,texts/flavius_josephus.antiquitates_judaicae.part.10.tess,flavius_josephus,antiquitates_judaicae,10,12894
951,greek,texts/flavius_josephus.antiquitates_judaicae.part.11.tess,flavius_josephus,antiquitates_judaicae,11,14429
952,greek,texts/flavius_josephus.antiquitates_judaicae.part.12.tess,flavius_josephus,antiquitates_judaicae,12,17696
953,greek,texts/flavius_josephus.antiquitates_judaicae.part.13.tess,flavius_josephus,antiquitates_judaicae,13,18066
954,greek,texts/flavius_josephus.antiquitates_judaicae.part.14.tess,flavius_josephus,antiquitates_judaicae,14,19712
955,greek,texts/flavius_josephus.antiquitates_judaicae.part.15.tess,flavius_josephus,antiquitates_judaicae,15,17107
956,greek,texts/flavius_josephus.antiquitates_judaicae.part.16.tess,flavius_josephus,antiquitates_judaicae,16,15640
957,greek,texts/flavius_josephus.antiquitates_judaicae.part.17.tess,flavius_josephus,antiquitates_judaicae,17,15406
958,greek,texts/flavius_josephus.antiquitates_judaicae.part.18.tess,flavius_josephus,antiquitates_judaicae,18,16519
959,greek,texts/flavius_josephus.antiquitates_judaicae.part.19.tess,flavius_josephus,antiquitates_judaicae,19,14227
960,greek,texts/flavius_josephus.antiquitates_judaicae.part.2.tess,flavius_josephus,antiquitates_judaicae,2,15503
961,greek,texts/flavius_josephus.antiquitates_judaicae.part.20.tess,flavius_josephus,antiquitates_judaicae,20,9903
962,greek,texts/flavius_josephus.antiquitates_judaicae.part.3.tess,flavius_josephus,antiquitates_judaicae,3,14456
963,greek,texts/flavius_josephus.antiquitates_judaicae.part.4.tess,flavius_josephus,antiquitates_judaicae,4,14687
964,greek,texts/flavius_josephus.antiquitates_judaicae.part.5.tess,flavius_josephus,antiquitates_judaicae,5,15464
965,greek,texts/flavius_josephus.antiquitates_judaicae.part.6.tess,flavius_josephus,antiquitates_judaicae,6,19018
966,greek,texts/flavius_josephus.antiquitates_judaicae.part.7.tess,flavius_josephus,antiquitates_judaicae,7,19520
967,greek,texts/flavius_josephus.antiquitates_judaicae.part.8.tess,flavius_josephus,antiquitates_judaicae,8,20913
968,greek,texts/flavius_josephus.antiquitates_judaicae.part.9.tess,flavius_josephus,antiquitates_judaicae,9,13712
969,greek,texts/flavius_josephus.contra_apionem.part.1.tess,flavius_josephus,contra_apionem,1,12376
970,greek,texts/flavius_josephus.contra_apionem.part.2.tess,flavius_josephus,contra_apionem,2,11584
971,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.1.tess,flavius_josephus,de_bello_judaico_libri_vii,1,30986
972,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.2.tess,flavius_josephus,de_bello_judaico_libri_vii,2,23770
973,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.3.tess,flavius_josephus,de_bello_judaico_libri_vii,3,15294
974,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.4.tess,flavius_josephus,de_bello_judaico_libri_vii,4,18910
975,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.5.tess,flavius_josephus,de_bello_judaico_libri_vii,5,17777
976,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.6.tess,flavius_josephus,de_bello_judaico_libri_vii,6,13302
977,greek,texts/flavius_josephus.de_bello_judaico_libri_vii.part.7.tess,flavius_josephus,de_bello_judaico_libri_vii,7,13186
978,greek,texts/flavius_josephus.josephi_vita.tess,flavius_josephus,josephi_vita,,16641
979,greek,texts/galen.natural_faculties.part.1.tess,galen,natural_faculties,1,10596
980,greek,texts/galen.natural_faculties.part.2.tess,galen,natural_faculties,2,10260
981,greek,texts/galen.natural_faculties.part.3.tess,galen,natural_faculties,3,10947
982,greek,texts/gregory_of_nazianzus.christus_patiens.tess,gregory_of_nazianzus,christus_patiens,,30149
983,greek,texts/gregory_of_nazianzus.theological_orations.tess,gregory_of_nazianzus,theological_orations,,26201
984,greek,texts/herodotus.histories.part.1.tess,herodotus,histories,1,29776
985,greek,texts/herodotus.histories.part.2.tess,herodotus,histories,2,25280
986,greek,texts/herodotus.histories.part.3.tess,herodotus,histories,3,21680
987,greek,texts/herodotus.histories.part.4.tess,herodotus,histories,4,22954
988,greek,texts/herodotus.histories.part.5.tess,herodotus,histories,5,15138
989,greek,texts/herodotus.histories.part.6.tess,herodotus,histories,6,15948
990,greek,texts/herodotus.histories.part.7.tess,herodotus,histories,7,27315
991,greek,texts/herodotus.histories.part.8.tess,herodotus,histories,8,16175
992,greek,texts/herodotus.histories.part.9.tess,herodotus,histories,9,15119
993,greek,texts/hesiod.works_and_days.tess,hesiod,works_and_days,,7524
994,greek,texts/hippocrates.de_aere_aquis_et_locis.tess,hippocrates,de_aere_aquis_et_locis,,7540
995,greek,texts/hippocrates.de_alimento.tess,hippocrates,de_alimento,,1419
996,greek,texts/hippocrates.de_morbis_popularibus.tess,hippocrates,de_morbis_popularibus,,11046
997,greek,texts/hippocrates.de_prisca_medicina.tess,hippocrates,de_prisca_medicina,,5578
998,greek,texts/hippocrates.jusjurandum.tess,hippocrates,jusjurandum,,253
999,greek,texts/hippocrates.praeceptiones.tess,hippocrates,praeceptiones,,1375
1000,greek,texts/homer.iliad.part.1.tess,homer,iliad,1,5741
1001,greek,texts/homer.iliad.part.10.tess,homer,iliad,10,5322
1002,greek,texts/homer.iliad.part.11.tess,homer,iliad,11,7714
1003,greek,texts/homer.iliad.part.12.tess,homer,iliad,12,4243
1004,greek,texts/homer.iliad.part.13.tess,homer,iliad,13,7578
1005,greek,texts/homer.iliad.part.14.tess,homer,iliad,14,4765
1006,greek,texts/homer.iliad.part.15.tess,homer,iliad,15,6820
1007,greek,texts/homer.iliad.part.16.tess,homer,iliad,16,7830
1008,greek,texts/homer.iliad.part.17.tess,homer,iliad,17,6947
1009,greek,texts/homer.iliad.part.18.tess,homer,iliad,18,5647
1010,greek,texts/homer.iliad.part.19.tess,homer,iliad,19,3895
1011,greek,texts/homer.iliad.part.2.tess,homer,iliad,2,7785
1012,greek,texts/homer.iliad.part.20.tess,homer,iliad,20,4583
1013,greek,texts/homer.iliad.part.21.tess,homer,iliad,21,5648
1014,greek,texts/homer.iliad.part.22.tess,homer,iliad,22,4820
1015,greek,texts/homer.iliad.part.23.tess,homer,iliad,23,8146
1016,greek,texts/homer.iliad.part.24.tess,homer,iliad,24,7597
1017,greek,texts/homer.iliad.part.3.tess,homer,iliad,3,4171
1018,greek,texts/homer.iliad.part.4.tess,homer,iliad,4,4911
1019,greek,texts/homer.iliad.part.5.tess,homer,iliad,5,8259
1020,greek,texts/homer.iliad.part.6.tess,homer,iliad,6,4813
1021,greek,texts/homer.iliad.part.7.tess,homer,iliad,7,4360
1022,greek,texts/homer.iliad.part.8.tess,homer,iliad,8,5122
1023,greek,texts/homer.iliad.part.9.tess,homer,iliad,9,6511
1024,greek,texts/homer.odyssey.part.1.tess,homer,odyssey,1,4063
1025,greek,texts/homer.odyssey.part.10.tess,homer,odyssey,10,5345
1026,greek,texts/homer.odyssey.part.11.tess,homer,odyssey,11,5852
1027,greek,texts/homer.odyssey.part.12.tess,homer,odyssey,12,4188
1028,greek,texts/homer.odyssey.part.13.tess,homer,odyssey,13,4037
1029,greek,texts/homer.odyssey.part.14.tess,homer,odyssey,14,4942
1030,greek,texts/homer.odyssey.part.15.tess,homer,odyssey,15,5142
1031,greek,texts/homer.odyssey.part.16.tess,homer,odyssey,16,4438
1032,greek,texts/homer.odyssey.part.17.tess,homer,odyssey,17,5593
1033,greek,texts/homer.odyssey.part.18.tess,homer,odyssey,18,3953
1034,greek,texts/homer.odyssey.part.19.tess,homer,odyssey,19,5580
1035,greek,texts/homer.odyssey.part.2.tess,homer,odyssey,2,4053
1036,greek,texts/homer.odyssey.part.20.tess,homer,odyssey,20,3593
1037,greek,texts/homer.odyssey.part.21.tess,homer,odyssey,21,3984
1038,greek,texts/homer.odyssey.part.22.tess,homer,odyssey,22,4556
1039,greek,texts/homer.odyssey.part.23.tess,homer,odyssey,23,3425
1040,greek,texts/homer.odyssey.part.24.tess,homer,odyssey,24,5003
1041,greek,texts/homer.odyssey.part.3.tess,homer,odyssey,3,4576
1042,greek,texts/homer.odyssey.part.4.tess,homer,odyssey,4,7826
1043,greek,texts/homer.odyssey.part.5.tess,homer,odyssey,5,4609
1044,greek,texts/homer.odyssey.part.6.tess,homer,odyssey,6,3082
1045,greek,texts/homer.odyssey.part.7.tess,homer,odyssey,7,3167
1046,greek,texts/homer.odyssey.part.8.tess,homer,odyssey,8,5380
1047,greek,texts/homer.odyssey.part.9.tess,homer,odyssey,9,5199
1048,greek,texts/hyperides.speeches.part.1.tess,hyperides,speeches,1,1656
1049,greek,texts/hyperides.speeches.part.2.tess,hyperides,speeches,2,926
1050,greek,texts/hyperides.speeches.part.3.tess,hyperides,speeches,3,2392
1051,greek,texts/hyperides.speeches.part.4.tess,hyperides,speeches,4,2740
1052,greek,texts/hyperides.speeches.part.5.tess,hyperides,speeches,5,2112
1053,greek,texts/hyperides.speeches.part.6.tess,hyperides,speeches,6,2141
1054,greek,texts/isaeus.speeches.part.1.tess,isaeus,speeches,1,2817
1055,greek,texts/isaeus.speeches.part.10.tess,isaeus,speeches,10,2092
1056,greek,texts/isaeus.speeches.part.11.tess,isaeus,speeches,11,3703
1057,greek,texts/isaeus.speeches.part.12.tess,isaeus,speeches,12,977
1058,greek,texts/isaeus.speeches.part.2.tess,isaeus,speeches,2,2850
1059,greek,texts/isaeus.speeches.part.3.tess,isaeus,speeches,3,4604
1060,greek,texts/isaeus.speeches.part.4.tess,isaeus,speeches,4,1866
1061,greek,texts/isaeus.speeches.part.5.tess,isaeus,speeches,5,3178
1062,greek,texts/isaeus.speeches.part.6.tess,isaeus,speeches,6,3777
1063,greek,texts/isaeus.speeches.part.7.tess,isaeus,speeches,7,2893
1064,greek,texts/isaeus.speeches.part.8.tess,isaeus,speeches,8,3284
1065,greek,texts/isaeus.speeches.part.9.tess,isaeus,speeches,9,2338
1066,greek,texts/isocrates.letters.part.1.tess,isocrates,letters,1,605
1067,greek,texts/isocrates.letters.part.2.tess,isocrates,letters,2,1326
1068,greek,texts/isocrates.letters.part.3.tess,isocrates,letters,3,432
1069,greek,texts/isocrates.letters.part.4.tess,isocrates,letters,4,849
1070,greek,texts/isocrates.letters.part.5.tess,isocrates,letters,5,291
1071,greek,texts/isocrates.letters.part.6.tess,isocrates,letters,6,917
1072,greek,texts/isocrates.letters.part.7.tess,isocrates,letters,7,806
1073,greek,texts/isocrates.letters.part.8.tess,isocrates,letters,8,685
1074,greek,texts/isocrates.letters.part.9.tess,isocrates,letters,9,1181
1075,greek,texts/isocrates.speeches.part.1.tess,isocrates,speeches,1,2997
1076,greek,texts/isocrates.speeches.part.10.tess,isocrates,speeches,10,3867
1077,greek,texts/isocrates.speeches.part.11.tess,isocrates,speeches,11,2842
1078,greek,texts/isocrates.speeches.part.12.tess,isocrates,speeches,12,16410
1079,greek,texts/isocrates.speeches.part.13.tess,isocrates,speeches,13,1369
1080,greek,texts/isocrates.speeches.part.14.tess,isocrates,speeches,14,3317
1081,greek,texts/isocrates.speeches.part.15.tess,isocrates,speeches,15,18270
1082,greek,texts/isocrates.speeches.part.16.tess,isocrates,speeches,16,3001
1083,greek,texts/isocrates.speeches.part.17.tess,isocrates,speeches,17,3477
1084,greek,texts/isocrates.speeches.part.18.tess,isocrates,speeches,18,3694
1085,greek,texts/isocrates.speeches.part.19.tess,isocrates,speeches,19,3026
1086,greek,texts/isocrates.speeches.part.2.tess,isocrates,speeches,2,3120
1087,greek,texts/isocrates.speeches.part.20.tess,isocrates,speeches,20,1165
1088,greek,texts/isocrates.speeches.part.21.tess,isocrates,speeches,21,1137
1089,greek,texts/isocrates.speeches.part.3.tess,isocrates,speeches,3,3864
1090,greek,texts/isocrates.speeches.part.4.tess,isocrates,speeches,4,11161
1091,greek,texts/isocrates.speeches.part.5.tess,isocrates,speeches,5,9081
1092,greek,texts/isocrates.speeches.part.6.tess,isocrates,speeches,6,6351
1093,greek,texts/isocrates.speeches.part.7.tess,isocrates,speeches,7,4746
1094,greek,texts/isocrates.speeches.part.8.tess,isocrates,speeches,8,8216
1095,greek,texts/isocrates.speeches.part.9.tess,isocrates,speeches,9,4763
1096,greek,texts/libanius.declamations_1-12.part.1.tess,libanius,declamations_1-12,1,60473
1097,greek,texts/libanius.declamations_13-30.part.2.tess,libanius,declamations_13-30,2,78629
1098,greek,texts/libanius.declamations_31-51.part.3.tess,libanius,declamations_31-51,3,96512
1099,greek,texts/libanius.orations_1-11.part.1.tess,libanius,orations_1-11,1,55102
1100,greek,texts/libanius.orations_26-50.part.2.tess,libanius,orations_26-50,2,73285
1101,greek,texts/libanius.orations_51-64.part.3.tess,libanius,orations_51-64,3,63877
1102,greek,texts/lucian.abdicatus.tess,lucian,abdicatus,,4842
1103,greek,texts/lucian.adversus_indoctum_et_libros_multos_ementem.tess,lucian,adversus_indoctum_et_libros_multos_ementem,,3864
1104,greek,texts/lucian.alexander.tess,lucian,alexander,,7053
1105,greek,texts/lucian.anacharsis.tess,lucian,anacharsis,,6400
1106,greek,texts/lucian.apologia.tess,lucian,apologia,,2095
1107,greek,texts/lucian.bacchus.tess,lucian,bacchus,,1036
1108,greek,texts/lucian.bis_accusatus_sive_tribunalia.tess,lucian,bis_accusatus_sive_tribunalia,,5725
1109,greek,texts/lucian.calumniae_non_temere_credundum.tess,lucian,calumniae_non_temere_credundum,,3203
1110,greek,texts/lucian.cataplus.tess,lucian,cataplus,,3905
1111,greek,texts/lucian.contemplantes.tess,lucian,contemplantes,,4163
1112,greek,texts/lucian.de_astrologia.tess,lucian,de_astrologia,,2044
1113,greek,texts/lucian.de_domo.tess,lucian,de_domo,,3226
1114,greek,texts/lucian.de_luctu.tess,lucian,de_luctu,,1843
1115,greek,texts/lucian.de_mercede.tess,lucian,de_mercede,,7207
1116,greek,texts/lucian.de_morte_peregrini.tess,lucian,de_morte_peregrini,,4394
1117,greek,texts/lucian.de_parasito_sive_artem_esse_parasiticam.tess,lucian,de_parasito_sive_artem_esse_parasiticam,,6549
1118,greek,texts/lucian.de_sacrificiis.tess,lucian,de_sacrificiis,,1830
1119,greek,texts/lucian.de_saltatione.tess,lucian,de_saltatione,,7226
1120,greek,texts/lucian.de_syria_dea.tess,lucian,de_syria_dea,,6480
1121,greek,texts/lucian.dearum_iudicium.tess,lucian,dearum_iudicium,,2027
1122,greek,texts/lucian.demonax.tess,lucian,demonax,,3235
1123,greek,texts/lucian.deorum_consilium.tess,lucian,deorum_consilium,,1890
1124,greek,texts/lucian.dialogi_deorum.tess,lucian,dialogi_deorum,,7704
1125,greek,texts/lucian.dialogi_marini.tess,lucian,dialogi_marini,,4057
1126,greek,texts/lucian.dialogi_meretricii.tess,lucian,dialogi_meretricii,,8038
1127,greek,texts/lucian.dialogi_mortuorum.tess,lucian,dialogi_mortuorum,,11432
1128,greek,texts/lucian.dipsades.tess,lucian,dipsades,,952
1129,greek,texts/lucian.electrum.tess,lucian,electrum,,616
1130,greek,texts/lucian.eunuchus.tess,lucian,eunuchus,,1325
1131,greek,texts/lucian.fugitivi.tess,lucian,fugitivi,,3176
1132,greek,texts/lucian.gallus.tess,lucian,gallus,,5633
1133,greek,texts/lucian.harmonides.tess,lucian,harmonides,,988
1134,greek,texts/lucian.hercules.tess,lucian,hercules,,778
1135,greek,texts/lucian.hermotimus.tess,lucian,hermotimus,,14171
1136,greek,texts/lucian.herodotus.tess,lucian,herodotus,,941
1137,greek,texts/lucian.hesiod.tess,lucian,hesiod,,954
1138,greek,texts/lucian.hippias.tess,lucian,hippias,,984
1139,greek,texts/lucian.icaromenippus.tess,lucian,icaromenippus,,5286
1140,greek,texts/lucian.imagines.tess,lucian,imagines,,3246
1141,greek,texts/lucian.iudicium_vocalium.tess,lucian,iudicium_vocalium,,1181
1142,greek,texts/lucian.iuppiter_confuatus.tess,lucian,iuppiter_confuatus,,2314
1143,greek,texts/lucian.iuppiter_tragoedus.tess,lucian,iuppiter_tragoedus,,6663
1144,greek,texts/lucian.lexiphanes.tess,lucian,lexiphanes,,2888
1145,greek,texts/lucian.marcrobii.tess,lucian,marcrobii,,2177
1146,greek,texts/lucian.muscae_encomium.tess,lucian,muscae_encomium,,1217
1147,greek,texts/lucian.navigium.tess,lucian,navigium,,5422
1148,greek,texts/lucian.necyomantia.tess,lucian,necyomantia,,3331
1149,greek,texts/lucian.nigrinus.tess,lucian,nigrinus,,4113
1150,greek,texts/lucian.patriae_encomium.tess,lucian,patriae_encomium,,994
1151,greek,texts/lucian.phalaris.tess,lucian,phalaris,,2935
1152,greek,texts/lucian.philopseudes.tess,lucian,philopseudes,,6321
1153,greek,texts/lucian.piscator.tess,lucian,piscator,,6361
1154,greek,texts/lucian.podagra.tess,lucian,podagra,,375
1155,greek,texts/lucian.pro_imaginibus.tess,lucian,pro_imaginibus,,3595
1156,greek,texts/lucian.pro_lapsu_inter_salutandum.tess,lucian,pro_lapsu_inter_salutandum,,1649
1157,greek,texts/lucian.prometheus.tess,lucian,prometheus,,2392
1158,greek,texts/lucian.prometheus_es_in_verbis.tess,lucian,prometheus_es_in_verbis,,1043
1159,greek,texts/lucian.pseudologista.tess,lucian,pseudologista,,3976
1160,greek,texts/lucian.quomodo_historia_conscribenda_sit.tess,lucian,quomodo_historia_conscribenda_sit,,7689
1161,greek,texts/lucian.rhetorum_praeceptor.tess,lucian,rhetorum_praeceptor,,3608
1162,greek,texts/lucian.saturnalia.tess,lucian,saturnalia,,5279
1163,greek,texts/lucian.scytha.tess,lucian,scytha,,1854
1164,greek,texts/lucian.soleocista.tess,lucian,soleocista,,1755
1165,greek,texts/lucian.somnium.tess,lucian,somnium,,1824
1166,greek,texts/lucian.symposium.tess,lucian,symposium,,4793
1167,greek,texts/lucian.timon.tess,lucian,timon,,6010
1168,greek,texts/lucian.toxaris_vel_amicitia.tess,lucian,toxaris_vel_amicitia,,9936
1169,greek,texts/lucian.tyrannicida.tess,lucian,tyrannicida,,2882
1170,greek,texts/lucian.verae_historiae.tess,lucian,verae_historiae,,11438
1171,greek,texts/lucian.vitarum_auctio.tess,lucian,vitarum_auctio,,3469
1172,greek,texts/lucian.zeuxis.tess,lucian,zeuxis,,1609
1173,greek,texts/lycophron.alexandra.tess,lycophron,alexandra,,8938
1174,greek,texts/lycurgus.against_leocrates.tess,lycurgus,against_leocrates,,11074
1175,greek,texts/lysias.speeches.part.1.tess,lysias,speeches,1,2515
1176,greek,texts/lysias.speeches.part.10.tess,lysias,speeches,10,1565
1177,greek,texts/lysias.speeches.part.11.tess,lysias,speeches,11,574
1178,greek,texts/lysias.speeches.part.12.tess,lysias,speeches,12,5059
1179,greek,texts/lysias.speeches.part.13.tess,lysias,speeches,13,5074
1180,greek,texts/lysias.speeches.part.14.tess,lysias,speeches,14,2518
1181,greek,texts/lysias.speeches.part.15.tess,lysias,speeches,15,626
1182,greek,texts/lysias.speeches.part.16.tess,lysias,speeches,16,1193
1183,greek,texts/lysias.speeches.part.17.tess,lysias,speeches,17,608
1184,greek,texts/lysias.speeches.part.18.tess,lysias,speeches,18,1400
1185,greek,texts/lysias.speeches.part.19.tess,lysias,speeches,19,3246
1186,greek,texts/lysias.speeches.part.2.tess,lysias,speeches,2,4229
1187,greek,texts/lysias.speeches.part.20.tess,lysias,speeches,20,1991
1188,greek,texts/lysias.speeches.part.21.tess,lysias,speeches,21,1347
1189,greek,texts/lysias.speeches.part.22.tess,lysias,speeches,22,1168
1190,greek,texts/lysias.speeches.part.23.tess,lysias,speeches,23,809
1191,greek,texts/lysias.speeches.part.24.tess,lysias,speeches,24,1487
1192,greek,texts/lysias.speeches.part.25.tess,lysias,speeches,25,2092
1193,greek,texts/lysias.speeches.part.26.tess,lysias,speeches,26,1434
1194,greek,texts/lysias.speeches.part.27.tess,lysias,speeches,27,781
1195,greek,texts/lysias.speeches.part.28.tess,lysias,speeches,28,945
1196,greek,texts/lysias.speeches.part.29.tess,lysias,speeches,29,692
1197,greek,texts/lysias.speeches.part.3.tess,lysias,speeches,3,2280
1198,greek,texts/lysias.speeches.part.30.tess,lysias,speeches,30,1955
1199,greek,texts/lysias.speeches.part.31.tess,lysias,speeches,31,1894
1200,greek,texts/lysias.speeches.part.32.tess,lysias,speeches,32,1761
1201,greek,texts/lysias.speeches.part.33.tess,lysias,speeches,33,450
1202,greek,texts/lysias.speeches.part.34.tess,lysias,speeches,34,576
1203,greek,texts/lysias.speeches.part.4.tess,lysias,speeches,4,990
1204,greek,texts/lysias.speeches.part.5.tess,lysias,speeches,5,288
1205,greek,texts/lysias.speeches.part.6.tess,lysias,speeches,6,2724
1206,greek,texts/lysias.speeches.part.7.tess,lysias,speeches,7,2116
1207,greek,texts/lysias.speeches.part.8.tess,lysias,speeches,8,1079
1208,greek,texts/lysias.speeches.part.9.tess,lysias,speeches,9,924
1209,greek,texts/marcus_aurelius.m._antonius_imperator_ad_se_ipsum.tess,marcus_aurelius,m,,29883
1210,greek,texts/new_testament.acts.tess,new_testament,acts,,21423
1211,greek,texts/new_testament.colossians.tess,new_testament,colossians,,1864
1212,greek,texts/new_testament.ephesians.tess,new_testament,ephesians,,2882
1213,greek,texts/new_testament.galatians.tess,new_testament,galatians,,2677
1214,greek,texts/new_testament.hebrews.tess,new_testament,hebrews,,5895
1215,greek,texts/new_testament.i_corinthinians.tess,new_testament,i_corinthinians,,8566
1216,greek,texts/new_testament.i_john.tess,new_testament,i_john,,2555
1217,greek,texts/new_testament.i_peter.tess,new_testament,i_peter,,2090
1218,greek,texts/new_testament.i_thessalonians.tess,new_testament,i_thessalonians,,1837
1219,greek,texts/new_testament.i_timothy.tess,new_testament,i_timothy,,2054
1220,greek,texts/new_testament.ii_corinthinians.tess,new_testament,ii_corinthinians,,5497
1221,greek,texts/new_testament.ii_john.tess,new_testament,ii_john,,297
1222,greek,texts/new_testament.ii_peter.tess,new_testament,ii_peter,,1339
1223,greek,texts/new_testament.ii_thessalonians.tess,new_testament,ii_thessalonians,,1013
1224,greek,texts/new_testament.ii_timothy.tess,new_testament,ii_timothy,,1574
1225,greek,texts/new_testament.iii_john.tess,new_testament,iii_john,,279
1226,greek,texts/new_testament.james.tess,new_testament,james,,2058
1227,greek,texts/new_testament.john.tess,new_testament,john,,18225
1228,greek,texts/new_testament.jude.tess,new_testament,jude,,531
1229,greek,texts/new_testament.luke.tess,new_testament,luke,,22899
1230,greek,texts/new_testament.mark.tess,new_testament,mark,,13289
1231,greek,texts/new_testament.mathew.tess,new_testament,mathew,,21501
1232,greek,texts/new_testament.philemon.tess,new_testament,philemon,,409
1233,greek,texts/new_testament.philippians.tess,new_testament,philippians,,1943
1234,greek,texts/new_testament.revelation.tess,new_testament,revelation,,11061
1235,greek,texts/new_testament.romans.tess,new_testament,romans,,8403
1236,greek,texts/new_testament.titus.tess,new_testament,titus,,799
1237,greek,texts/nonnus_of_panopolis.dionysiaca.part.1.books_1-10.tess,nonnus_of_panopolis,dionysiaca,,37435
1238,greek,texts/nonnus_of_panopolis.dionysiaca.part.2.books_11-20.tess,nonnus_of_panopolis,dionysiaca,,34086
1239,greek,texts/nonnus_of_panopolis.dionysiaca.part.3.books_21-30.tess,nonnus_of_panopolis,dionysiaca,,29459
1240,greek,texts/nonnus_of_panopolis.dionysiaca.part.4.books_31-40.tess,nonnus_of_panopolis,dionysiaca,,35034
1241,greek,texts/nonnus_of_panopolis.dionysiaca.part.5.books_41-48.tess,nonnus_of_panopolis,dionysiaca,,33433
1242,greek,texts/oppian.halieutica.part.1.tess,oppian,halieutica,1,6842
1243,greek,texts/oppian.halieutica.part.2.tess,oppian,halieutica,2,5873
1244,greek,texts/oppian.halieutica.part.3.tess,oppian,halieutica,3,5532
1245,greek,texts/oppian.halieutica.part.4.tess,oppian,halieutica,4,5817
1246,greek,texts/oppian.halieutica.part.5.tess,oppian,halieutica,5,5701
1247,greek,texts/oppian_of_apamea.cynegetica.part.1.tess,oppian_of_apamea,cynegetica,1,4393
1248,greek,texts/oppian_of_apamea.cynegetica.part.2.tess,oppian_of_apamea,cynegetica,2,5196
1249,greek,texts/oppian_of_apamea.cynegetica.part.3.tess,oppian_of_apamea,cynegetica,3,4405
1250,greek,texts/oppian_of_apamea.cynegetica.part.4.tess,oppian_of_apamea,cynegetica,4,3779
1251,greek,texts/oppian_of_apamea.cynegetica.tess,oppian_of_apamea,cynegetica,,17773
1252,greek,texts/pausanias.description_of_greece.part.1.tess,pausanias,description_of_greece,1,26048
1253,greek,texts/pausanias.description_of_greece.part.10.tess,pausanias,description_of_greece,10,26053
1254,greek,texts/pausanias.description_of_greece.part.2.tess,pausanias,description_of_greece,2,23233
1255,greek,texts/pausanias.description_of_greece.part.3.tess,pausanias,description_of_greece,3,18053
1256,greek,texts/pausanias.description_of_greece.part.4.tess,pausanias,description_of_greece,4,21953
1257,greek,texts/pausanias.description_of_greece.part.5.tess,pausanias,description_of_greece,5,18879
1258,greek,texts/pausanias.description_of_greece.part.6.tess,pausanias,description_of_greece,6,17310
1259,greek,texts/pausanias.description_of_greece.part.7.tess,pausanias,description_of_greece,7,19400
1260,greek,texts/pausanias.description_of_greece.part.8.tess,pausanias,description_of_greece,8,29204
1261,greek,texts/pausanias.description_of_greece.part.9.tess,pausanias,description_of_greece,9,21137
1262,greek,texts/philostratus_the_athenian.de_gymnastica.tess,philostratus_the_athenian,de_gymnastica,,7782
1263,greek,texts/philostratus_the_athenian.epistulae_et_dialexeis.tess,philostratus_the_athenian,epistulae_et_dialexeis,,7672
1264,greek,texts/philostratus_the_athenian.heroicus.tess,philostratus_the_athenian,heroicus,,21979
1265,greek,texts/philostratus_the_athenian.vita_apollonii.part.1.tess,philostratus_the_athenian,vita_apollonii,1,10400
1266,greek,texts/philostratus_the_athenian.vita_apollonii.part.2.tess,philostratus_the_athenian,vita_apollonii,2,10300
1267,greek,texts/philostratus_the_athenian.vita_apollonii.part.3.tess,philostratus_the_athenian,vita_apollonii,3,10022
1268,greek,texts/philostratus_the_athenian.vita_apollonii.part.4.tess,philostratus_the_athenian,vita_apollonii,4,9891
1269,greek,texts/philostratus_the_athenian.vita_apollonii.part.5.tess,philostratus_the_athenian,vita_apollonii,5,9278
1270,greek,texts/philostratus_the_athenian.vita_apollonii.part.6.tess,philostratus_the_athenian,vita_apollonii,6,12285
1271,greek,texts/philostratus_the_athenian.vita_apollonii.part.7.tess,philostratus_the_athenian,vita_apollonii,7,10701
1272,greek,texts/philostratus_the_athenian.vita_apollonii.part.8.tess,philostratus_the_athenian,vita_apollonii,8,11730
1273,greek,texts/philostratus_the_athenian.vitae_sophistarum.tess,philostratus_the_athenian,vitae_sophistarum,,29147
1274,greek,texts/philostratus_the_lemnian.imagines.tess,philostratus_the_lemnian,imagines,,23222
1275,greek,texts/phlegon.de_mirabilibus.tess,phlegon,de_mirabilibus,,5272
1276,greek,texts/pindar.odes.part.1.isthmeans.tess,pindar,odes,,3831
1277,greek,texts/pindar.odes.part.2.nemeans.tess,pindar,odes,,6433
1278,greek,texts/pindar.odes.part.3.olympians.tess,pindar,odes,,7874
1279,greek,texts/pindar.odes.part.4.pythians.tess,pindar,odes,,9832
1280,greek,texts/plato.alcibiades_1.tess,plato,alcibiades_1,,10766
1281,greek,texts/plato.alcibiades_2.tess,plato,alcibiades_2,,4390
1282,greek,texts/plato.apologia.tess,plato,apologia,,9124
1283,greek,texts/plato.charmides.tess,plato,charmides,,8677
1284,greek,texts/plato.cleitophon.tess,plato,cleitophon,,1614
1285,greek,texts/plato.cratylus.tess,plato,cratylus,,19119
1286,greek,texts/plato.critias.tess,plato,critias,,5180
1287,greek,texts/plato.crito.tess,plato,crito,,4354
